date,open,close,high,low,volume,volume.1
2025-01-02,34.21,32.83,34.49,32.42,31025.0,31025.0
2025-01-03,32.87,31.38,33.0,31.32,29877.0,29877.0
2025-01-06,31.12,31.28,31.76,30.6,20189.0,20189.0
2025-01-07,31.38,32.0,32.04,31.24,20827.0,20827.0
2025-01-08,31.79,31.6,31.95,30.62,25592.0,25592.0
2025-01-09,31.44,31.61,31.89,31.3,16526.0,16526.0
2025-01-10,31.72,30.78,31.87,30.78,17175.0,17175.0
2025-01-13,30.66,30.92,31.2,30.36,15221.0,15221.0
2025-01-14,31.08,32.06,32.1,31.03,32483.0,32483.0
2025-01-15,31.9,31.83,32.24,31.68,22860.0,22860.0
2025-01-16,32.05,31.91,32.34,31.59,23126.0,23126.0
2025-01-17,31.94,32.3,32.43,31.77,25888.0,25888.0
2025-01-20,32.8,32.29,32.85,32.17,23504.0,23504.0
2025-01-21,32.5,32.53,32.83,32.01,22651.0,22651.0
2025-01-22,32.39,32.25,32.57,32.1,14817.0,14817.0
2025-01-23,32.62,32.5,33.22,32.41,29299.0,29299.0
2025-01-24,32.15,32.69,32.74,32.15,19718.0,19718.0
2025-01-27,32.84,32.1,33.11,32.1,16237.0,16237.0
2025-02-05,32.64,32.74,32.9,32.27,21837.0,21837.0
2025-02-06,32.59,33.44,33.46,32.56,25874.0,25874.0
2025-02-07,33.49,33.65,33.98,33.25,36815.0,36815.0
2025-02-10,33.71,34.04,34.09,33.54,27830.0,27830.0
2025-02-11,34.45,33.73,34.49,33.68,27566.0,27566.0
2025-02-12,33.71,34.0,34.03,33.45,28514.0,28514.0
2025-02-13,34.0,33.47,34.3,33.47,24885.0,24885.0
2025-02-14,33.47,33.53,33.83,33.26,21723.0,21723.0
2025-02-17,33.6,33.84,34.05,33.6,25623.0,25623.0
2025-02-18,33.68,32.91,34.09,32.8,31022.0,31022.0
2025-02-19,33.31,35.86,36.21,33.31,106972.0,106972.0
2025-02-20,35.85,35.99,36.53,35.55,73149.0,73149.0
2025-02-21,35.98,35.81,36.29,35.19,54862.0,54862.0
2025-02-24,35.92,36.53,36.57,35.4,65591.0,65591.0
2025-02-25,37.2,36.08,37.46,35.73,72713.0,72713.0
2025-02-26,35.82,38.61,39.5,35.82,146679.0,146679.0
2025-02-27,38.84,38.4,38.84,37.5,57758.0,57758.0
2025-02-28,38.35,35.88,38.36,35.7,53034.0,53034.0
2025-03-03,36.2,35.92,36.8,35.54,38594.0,38594.0
2025-03-04,35.88,36.08,36.57,35.62,31221.0,31221.0
2025-03-05,36.17,35.67,36.3,35.38,29030.0,29030.0
2025-03-06,35.89,36.11,36.27,35.71,31471.0,31471.0
2025-03-07,36.11,35.73,36.37,35.43,33007.0,33007.0
2025-03-10,35.73,35.33,35.97,35.27,26880.0,26880.0
2025-03-11,35.0,35.36,35.53,34.78,27263.0,27263.0
2025-03-12,35.38,35.16,35.55,35.14,21456.0,21456.0
2025-03-13,35.03,34.34,35.25,33.78,31419.0,31419.0
2025-03-14,34.35,34.73,34.87,34.0,21869.0,21869.0
2025-03-17,34.73,34.77,34.88,34.51,19784.0,19784.0
2025-03-18,34.81,35.18,35.41,34.8,25486.0,25486.0
2025-03-19,35.03,34.83,35.17,34.71,16476.0,16476.0
2025-03-20,34.89,34.69,35.21,34.68,16326.0,16326.0
2025-03-21,34.61,34.29,34.98,34.18,18134.0,18134.0
2025-03-24,34.31,33.51,34.4,32.75,25520.0,25520.0
2025-03-25,33.42,33.53,33.86,33.28,13027.0,13027.0
2025-03-26,33.53,33.6,33.89,33.43,11648.0,11648.0
2025-03-27,33.69,33.2,33.69,33.0,14893.0,14893.0
2025-03-28,33.18,32.81,33.42,32.8,13620.0,13620.0
