date,open,close,high,low,volume,volume.1
2025-01-02,17.02,16.77,17.42,16.6,14442.0,14442.0
2025-01-03,16.77,16.3,16.93,16.27,10250.0,10250.0
2025-01-06,16.29,16.3,16.6,15.96,8017.0,8017.0
2025-01-07,16.37,17.03,17.04,16.37,11380.0,11380.0
2025-01-08,17.08,16.66,17.08,16.06,14076.0,14076.0
2025-01-09,16.58,16.6,16.89,16.51,8580.0,8580.0
2025-01-10,16.68,16.32,16.76,16.32,7218.0,7218.0
2025-01-13,16.32,16.66,16.68,16.01,7562.0,7562.0
2025-01-14,16.7,17.4,17.5,16.59,19140.0,19140.0
2025-01-15,17.38,17.71,18.09,17.25,23047.0,23047.0
2025-01-16,17.76,18.56,18.59,17.68,28072.0,28072.0
2025-01-17,18.33,18.45,18.69,18.15,17342.0,17342.0
2025-01-20,18.45,18.69,19.09,18.3,24025.0,24025.0
2025-01-21,18.8,18.84,18.93,18.31,17936.0,17936.0
2025-01-22,18.95,18.93,19.07,18.69,16382.0,16382.0
2025-01-23,19.09,18.91,19.14,18.7,19880.0,19880.0
2025-01-24,18.9,19.6,19.73,18.71,28738.0,28738.0
2025-01-27,19.73,19.2,19.73,19.2,20022.0,20022.0
2025-02-05,19.4,19.13,19.55,18.83,18142.0,18142.0
2025-02-06,19.0,19.1,19.17,18.7,25517.0,25517.0
2025-02-07,19.11,18.88,19.18,18.67,22776.0,22776.0
2025-02-10,18.92,19.86,20.48,18.68,55460.0,55460.0
2025-02-11,19.94,20.58,20.73,19.62,59192.0,59192.0
2025-02-12,20.25,20.36,20.69,20.14,31988.0,31988.0
2025-02-13,20.4,19.99,20.51,19.96,28561.0,28561.0
2025-02-14,20.46,20.8,21.28,20.07,46730.0,46730.0
2025-02-17,21.09,20.93,21.58,20.53,59642.0,59642.0
2025-02-18,20.85,20.94,21.25,20.5,31681.0,31681.0
2025-02-19,21.0,21.38,21.81,20.81,32311.0,32311.0
2025-02-20,21.22,22.33,22.71,21.22,57212.0,57212.0
2025-02-21,22.3,22.46,22.84,22.17,49311.0,49311.0
