date,open,close,high,low,volume,volume.1
2025-01-02,63.16,61.64,63.69,60.73,80120.0,80120.0
2025-01-03,61.65,60.1,62.28,59.97,64474.0,64474.0
2025-01-06,60.1,60.32,61.1,59.68,59298.0,59298.0
2025-01-07,60.36,60.78,60.78,59.36,58785.0,58785.0
2025-01-08,60.66,60.36,61.13,58.73,76868.0,76868.0
2025-01-09,59.99,60.1,61.48,59.88,55206.0,55206.0
2025-01-10,59.9,57.54,60.19,57.53,69700.0,69700.0
2025-01-13,57.05,57.96,58.48,56.88,57528.0,57528.0
2025-01-14,58.09,61.12,61.32,57.63,89834.0,89834.0
2025-01-15,60.95,61.26,62.68,60.38,93721.0,93721.0
2025-01-16,61.47,62.08,63.39,61.11,84146.0,84146.0
2025-01-17,61.6,62.29,62.8,61.51,65782.0,65782.0
2025-01-20,62.29,61.89,63.09,61.5,65608.0,65608.0
2025-01-21,62.0,61.55,62.15,60.45,62093.0,62093.0
2025-01-22,61.12,61.25,61.49,60.56,44843.0,44843.0
2025-01-23,61.69,61.27,62.56,61.22,72687.0,72687.0
2025-01-24,60.52,62.7,63.3,60.52,100632.0,100632.0
2025-01-27,64.1,64.32,65.9,63.53,155496.0,155496.0
2025-02-05,64.33,61.44,64.36,61.31,143824.0,143824.0
2025-02-06,61.1,63.71,64.17,60.41,149102.0,149102.0
2025-02-07,63.28,66.34,67.34,63.28,208523.0,208523.0
2025-02-10,66.39,65.98,66.81,65.07,117560.0,117560.0
2025-02-11,65.68,64.62,65.77,64.03,96830.0,96830.0
2025-02-12,64.32,65.69,65.73,64.02,90455.0,90455.0
2025-02-13,65.47,64.11,65.69,64.07,78673.0,78673.0
2025-02-14,64.0,64.13,65.28,63.7,82752.0,82752.0
2025-02-17,64.15,63.63,64.36,63.06,83934.0,83934.0
2025-02-18,63.8,62.47,64.7,62.28,113380.0,113380.0
2025-02-19,62.26,65.23,66.2,62.16,148466.0,148466.0
2025-02-20,64.98,65.09,65.36,63.98,94183.0,94183.0
2025-02-21,64.46,65.6,65.92,64.46,108890.0,108890.0
2025-02-24,65.4,65.94,66.53,64.61,112232.0,112232.0
2025-02-25,65.1,65.66,66.59,64.91,120048.0,120048.0
2025-02-26,65.91,67.5,67.6,65.9,158816.0,158816.0
2025-02-27,67.52,66.05,67.59,65.1,131633.0,131633.0
2025-02-28,65.95,63.61,66.38,63.3,102090.0,102090.0
2025-03-03,63.61,64.01,65.7,63.61,99343.0,99343.0
2025-03-04,63.7,63.85,64.01,62.53,71314.0,71314.0
2025-03-05,63.85,62.48,63.98,62.26,70228.0,70228.0
2025-03-06,62.98,64.4,64.42,62.98,104843.0,104843.0
2025-03-07,64.4,63.81,65.5,62.76,100829.0,100829.0
2025-03-10,63.83,65.2,65.43,63.61,95559.0,95559.0
2025-03-11,64.45,65.75,65.77,63.76,100059.0,100059.0
2025-03-12,65.7,64.68,66.01,64.68,93154.0,93154.0
2025-03-13,64.6,62.98,64.84,62.37,86658.0,86658.0
2025-03-14,62.98,64.53,64.92,62.7,111380.0,111380.0
2025-03-17,65.01,65.34,66.65,65.0,96533.0,96533.0
