date,open,close,high,low,volume,volume.1
2025-01-02,52.13,49.7,52.52,48.91,41157.0,41157.0
2025-01-03,49.69,48.05,50.38,47.95,34393.0,34393.0
2025-01-06,47.99,47.28,48.38,46.92,28846.0,28846.0
2025-01-07,47.5,49.25,49.35,47.27,28949.0,28949.0
2025-01-08,48.9,48.9,49.55,46.9,32451.0,32451.0
2025-01-09,48.47,48.79,49.77,48.47,23064.0,23064.0
2025-01-10,48.69,48.01,50.63,48.01,39759.0,39759.0
2025-01-13,47.39,48.71,49.15,46.93,22581.0,22581.0
2025-01-14,49.0,51.16,51.28,48.74,36738.0,36738.0
2025-01-15,51.22,50.33,51.4,50.22,28950.0,28950.0
2025-01-16,50.91,50.32,51.9,49.75,27136.0,27136.0
2025-01-17,50.01,50.68,51.75,49.7,33125.0,33125.0
2025-01-20,51.26,49.53,51.45,49.2,39400.0,39400.0
2025-01-21,49.72,49.45,50.05,48.36,51175.0,51175.0
2025-01-22,49.38,47.15,49.38,46.8,62199.0,62199.0
2025-01-23,47.88,47.4,49.16,47.4,48152.0,48152.0
2025-01-24,47.2,48.75,48.95,47.1,34746.0,34746.0
2025-01-27,49.4,48.08,49.49,48.03,31483.0,31483.0
2025-02-05,49.07,50.29,50.96,48.58,48012.0,48012.0
2025-02-06,49.98,52.94,53.29,49.67,72577.0,72577.0
2025-02-07,52.67,53.19,53.88,51.77,65596.0,65596.0
2025-02-10,53.19,55.09,55.3,52.71,63044.0,63044.0
2025-02-11,55.95,55.09,56.8,54.2,85091.0,85091.0
2025-02-12,55.01,57.05,57.14,54.51,75253.0,75253.0
2025-02-13,57.5,55.15,57.53,55.08,57369.0,57369.0
2025-02-14,54.88,56.18,57.33,54.19,60831.0,60831.0
2025-02-17,56.42,56.47,57.06,55.74,59199.0,59199.0
2025-02-18,56.17,55.14,58.67,54.8,79412.0,79412.0
2025-02-19,55.03,57.37,57.76,54.8,75005.0,75005.0
2025-02-20,57.39,56.22,57.8,55.72,55107.0,55107.0
2025-02-21,55.99,57.88,58.25,55.25,78324.0,78324.0
2025-02-24,57.63,58.49,59.33,56.8,81903.0,81903.0
2025-02-25,57.32,60.33,61.25,57.01,110602.0,110602.0
2025-02-26,60.67,60.13,61.5,59.04,79658.0,79658.0
2025-02-27,60.02,57.98,60.25,56.8,71083.0,71083.0
2025-02-28,57.32,53.81,57.8,53.7,53592.0,53592.0
2025-03-03,54.83,53.9,55.4,53.59,37927.0,37927.0
2025-03-04,53.0,57.78,58.7,52.98,82498.0,82498.0
2025-03-05,57.74,57.28,58.19,56.13,50199.0,50199.0
2025-03-06,57.5,58.32,59.99,57.25,68123.0,68123.0
2025-03-07,57.68,57.48,58.77,56.88,49094.0,49094.0
2025-03-10,57.1,56.6,57.61,56.0,34580.0,34580.0
2025-03-11,55.57,56.18,56.56,55.53,25527.0,25527.0
2025-03-12,56.65,55.34,56.95,55.31,36103.0,36103.0
2025-03-13,55.17,53.95,55.45,53.22,35426.0,35426.0
2025-03-14,53.95,54.6,54.86,53.27,31464.0,31464.0
2025-03-17,54.69,56.13,56.94,54.26,47130.0,47130.0
2025-03-18,55.8,55.8,57.17,55.52,34970.0,34970.0
2025-03-19,55.57,56.54,57.97,55.48,67131.0,67131.0
2025-03-20,56.33,55.95,57.17,55.76,42678.0,42678.0
2025-03-21,55.59,57.46,57.97,54.24,82368.0,82368.0
2025-03-24,57.44,56.1,57.68,54.3,50483.0,50483.0
2025-03-25,56.26,55.4,58.36,55.0,52924.0,52924.0
2025-03-26,55.3,54.18,55.3,53.97,40005.0,40005.0
2025-03-27,53.98,54.4,56.39,52.91,42521.0,42521.0
2025-03-28,55.94,54.98,58.63,54.9,52293.0,52293.0
2025-03-31,53.77,52.89,54.62,52.01,47511.0,47511.0
2025-04-01,52.89,52.68,53.59,52.17,26676.0,26676.0
2025-04-02,52.62,52.29,53.06,52.11,21398.0,21398.0
2025-04-03,51.68,52.2,53.6,51.6,28312.0,28312.0
2025-04-07,49.4,44.73,51.19,43.38,61073.0,61073.0
2025-04-08,45.6,46.9,48.17,45.6,54250.0,54250.0
2025-04-09,46.27,49.31,51.5,45.0,65672.0,65672.0
2025-04-10,50.01,49.74,51.21,49.73,44653.0,44653.0
2025-04-11,49.37,51.46,52.52,49.04,56551.0,56551.0
2025-04-14,52.18,51.5,52.49,51.11,38201.0,38201.0
