date,open,close,high,low,volume,volume.1
2025-01-02,41.6,40.25,41.95,39.8,30442.0,30442.0
2025-01-03,40.5,39.4,40.89,39.29,25094.0,25094.0
2025-01-06,39.26,38.86,39.65,38.06,21559.0,21559.0
2025-01-07,38.95,39.75,39.8,38.61,27466.0,27466.0
2025-01-08,39.38,39.17,39.94,37.95,37651.0,37651.0
2025-01-09,39.28,39.35,40.3,39.21,28786.0,28786.0
2025-01-10,39.35,38.4,40.2,38.4,27100.0,27100.0
2025-01-13,37.98,38.68,38.68,37.21,20002.0,20002.0
2025-01-14,38.8,40.27,40.3,38.03,56898.0,56898.0
2025-01-15,40.08,39.71,40.19,39.39,34788.0,34788.0
2025-01-16,39.88,39.79,40.49,39.23,31096.0,31096.0
2025-01-17,39.45,40.72,41.5,39.35,46295.0,46295.0
2025-01-20,41.19,40.34,41.45,40.01,35082.0,35082.0
2025-01-21,40.69,41.17,41.25,39.88,42949.0,42949.0
2025-01-22,40.96,40.5,41.28,40.22,28925.0,28925.0
2025-01-23,40.97,40.3,41.51,40.28,37936.0,37936.0
2025-01-24,40.3,41.11,41.18,40.13,33465.0,33465.0
2025-01-27,41.1,39.98,41.14,39.97,25835.0,25835.0
2025-02-05,40.56,40.63,41.15,40.22,30017.0,30017.0
2025-02-06,40.61,42.62,42.62,40.28,54135.0,54135.0
2025-02-07,42.6,43.1,44.08,42.45,59392.0,59392.0
2025-02-10,43.14,44.34,44.45,42.88,51694.0,51694.0
2025-02-11,44.67,43.65,44.67,43.44,39175.0,39175.0
2025-02-12,43.66,46.42,46.86,43.34,85139.0,85139.0
2025-02-13,46.87,45.42,46.98,45.24,54954.0,54954.0
2025-02-14,45.01,44.84,45.73,43.85,46939.0,46939.0
2025-02-17,44.84,45.13,45.44,44.5,38901.0,38901.0
2025-02-18,45.05,43.32,45.45,43.19,41308.0,41308.0
2025-02-19,43.53,44.64,44.68,43.2,41957.0,41957.0
2025-02-20,45.1,45.45,45.59,44.6,53651.0,53651.0
2025-02-21,45.47,46.6,46.96,45.06,67038.0,67038.0
2025-02-24,46.6,45.98,46.62,45.53,48519.0,48519.0
2025-02-25,45.18,45.9,46.5,44.98,51602.0,51602.0
2025-02-26,45.7,46.66,46.85,45.3,52757.0,52757.0
2025-02-27,46.8,46.95,47.52,45.33,56635.0,56635.0
2025-02-28,45.92,43.29,46.41,43.0,67181.0,67181.0
2025-03-03,43.75,43.31,44.44,42.68,36235.0,36235.0
2025-03-04,43.0,44.91,45.27,42.85,46400.0,46400.0
2025-03-05,44.82,44.58,45.49,43.8,37782.0,37782.0
2025-03-06,44.9,44.95,45.49,44.8,47179.0,47179.0
2025-03-07,44.6,44.52,45.25,43.92,41354.0,41354.0
2025-03-10,44.56,44.44,44.98,44.03,25988.0,25988.0
2025-03-11,44.0,44.78,44.82,43.65,28150.0,28150.0
2025-03-12,44.79,45.05,45.9,44.65,36635.0,36635.0
2025-03-13,45.0,43.26,45.16,43.04,40548.0,40548.0
2025-03-14,43.36,44.25,44.43,43.07,25032.0,25032.0
2025-03-17,44.32,44.69,44.85,43.86,21733.0,21733.0
2025-03-18,44.72,45.45,45.8,44.56,34829.0,34829.0
2025-03-19,45.3,44.44,45.85,44.2,23651.0,23651.0
2025-03-20,44.55,43.8,44.88,43.73,20817.0,20817.0
2025-03-21,43.88,42.5,43.96,42.5,24628.0,24628.0
2025-03-24,42.48,41.91,42.77,40.8,23424.0,23424.0
2025-03-25,41.5,41.7,42.19,41.39,13568.0,13568.0
2025-03-26,41.41,41.68,42.33,41.41,12205.0,12205.0
2025-03-27,41.68,41.9,42.85,41.14,18481.0,18481.0
2025-03-28,41.9,41.1,42.35,41.1,15044.0,15044.0
2025-03-31,41.09,40.18,41.09,39.45,28087.0,28087.0
2025-04-01,40.25,40.18,41.15,40.08,19089.0,19089.0
2025-04-02,40.23,40.25,40.69,40.05,12932.0,12932.0
2025-04-03,39.87,39.66,40.7,39.4,18628.0,18628.0
2025-04-07,37.0,32.91,37.37,31.99,45629.0,45629.0
2025-04-08,33.3,33.76,34.85,32.91,33404.0,33404.0
2025-04-09,33.34,34.84,35.19,31.7,36298.0,36298.0
2025-04-10,35.71,35.74,36.7,35.7,29290.0,29290.0
2025-04-11,35.71,38.5,40.38,35.29,61423.0,61423.0
2025-04-14,39.09,38.05,39.59,37.9,33321.0,33321.0
2025-04-15,38.09,37.58,38.09,37.17,21099.0,21099.0
2025-04-16,37.4,37.6,38.4,36.51,20172.0,20172.0
2025-04-17,37.05,38.37,39.5,37.05,36655.0,36655.0
2025-04-18,38.23,37.81,38.36,37.58,16484.0,16484.0
2025-04-21,37.53,37.83,38.08,37.53,20279.0,20279.0
2025-04-22,37.5,37.5,37.94,37.38,16989.0,16989.0
2025-04-23,37.83,37.66,37.95,37.41,18005.0,18005.0
2025-04-24,37.67,36.58,37.78,36.3,27810.0,27810.0
2025-04-25,36.36,36.49,36.76,35.83,21992.0,21992.0
2025-04-28,36.01,36.31,36.7,35.93,12301.0,12301.0
2025-04-29,36.46,36.52,36.78,36.06,16314.0,16314.0
2025-04-30,35.52,35.93,36.2,34.86,35176.0,35176.0
2025-05-06,36.24,37.51,37.66,36.03,28409.0,28409.0
2025-05-07,38.0,37.49,38.3,37.1,24064.0,24064.0
2025-05-08,37.48,37.91,38.06,37.15,21756.0,21756.0
2025-05-09,38.06,36.66,38.06,36.64,20308.0,20308.0
2025-05-12,37.04,37.5,37.89,36.85,22792.0,22792.0
2025-05-13,37.97,37.26,38.12,37.12,19837.0,19837.0
2025-05-14,37.11,37.23,37.56,36.66,21798.0,21798.0
2025-05-15,37.18,36.14,37.23,36.08,16914.0,16914.0
2025-05-16,36.14,36.13,36.69,36.0,13414.0,13414.0
2025-05-19,36.13,36.34,36.75,35.95,13527.0,13527.0
2025-05-20,36.5,36.39,36.66,35.96,12183.0,12183.0
