date,open,close,high,low,volume,volume.1
2025-03-27,30.0,24.06,32.0,23.74,481742.0,481742.0
2025-03-28,25.25,22.65,26.56,22.43,407170.0,407170.0
2025-03-31,23.6,24.6,29.95,21.6,458284.0,458284.0
2025-04-01,23.0,23.16,24.25,21.78,354047.0,354047.0
2025-04-02,22.25,22.47,22.99,21.88,264675.0,264675.0
2025-04-03,22.17,23.55,25.43,21.11,320848.0,320848.0
2025-04-07,21.63,18.84,21.9,18.84,222860.0,222860.0
2025-04-08,18.16,17.55,18.99,16.95,257170.0,257170.0
2025-04-09,17.8,18.14,18.5,16.32,228071.0,228071.0
2025-04-10,18.17,18.2,19.34,18.16,206410.0,206410.0
2025-04-11,17.78,17.98,18.48,17.78,136328.0,136328.0
2025-04-14,18.44,19.18,19.58,18.36,183305.0,183305.0
2025-04-15,19.52,19.77,19.86,19.01,195224.0,195224.0
2025-04-16,19.42,20.1,20.1,18.92,203979.0,203979.0
2025-04-17,19.75,19.62,20.5,19.61,140119.0,140119.0
2025-04-18,19.4,19.27,19.88,18.76,135465.0,135465.0
2025-04-21,19.29,18.97,19.6,18.85,142215.0,142215.0
2025-04-22,19.04,19.16,19.63,18.34,153063.0,153063.0
2025-04-23,19.05,19.03,19.58,18.96,125733.0,125733.0
2025-04-24,18.8,17.75,18.89,17.74,136360.0,136360.0
2025-04-25,17.99,20.9,21.3,17.99,352400.0,352400.0
2025-04-28,19.4,18.41,19.5,18.37,261031.0,261031.0
2025-04-29,18.5,18.34,18.9,18.26,161952.0,161952.0
2025-04-30,18.42,18.49,18.65,18.26,117521.0,117521.0
2025-05-06,18.68,19.77,19.86,18.6,196508.0,196508.0
2025-05-07,20.01,20.16,21.0,19.81,193374.0,193374.0
2025-05-08,20.16,20.37,20.86,20.16,121254.0,121254.0
2025-05-09,20.2,19.65,20.33,19.6,81028.0,81028.0
2025-05-12,19.94,20.27,20.45,19.85,89074.0,89074.0
2025-05-13,20.3,19.9,20.47,19.81,74191.0,74191.0
2025-05-14,19.94,19.9,20.31,19.67,66977.0,66977.0
2025-05-15,19.89,20.97,22.32,19.4,217216.0,217216.0
2025-05-16,20.7,21.52,21.88,20.56,215532.0,215532.0
2025-05-19,21.4,21.35,21.51,20.65,135868.0,135868.0
2025-05-20,21.35,22.12,22.5,21.04,189787.0,189787.0
2025-05-21,21.87,22.88,24.98,21.51,252611.0,252611.0
2025-05-22,22.15,21.2,22.83,21.08,196546.0,196546.0
2025-05-23,21.42,20.67,21.53,20.66,131383.0,131383.0
2025-05-26,20.67,20.8,21.08,20.44,90095.0,90095.0
2025-05-27,20.61,20.28,20.61,19.85,96237.0,96237.0
2025-05-28,20.3,20.02,20.68,19.9,90293.0,90293.0
2025-05-29,19.75,20.03,20.23,19.72,84254.0,84254.0
2025-05-30,19.85,19.35,19.91,19.26,84297.0,84297.0
2025-06-03,19.1,19.35,19.59,19.1,46150.0,46150.0
2025-06-04,19.5,19.38,19.52,19.27,40577.0,40577.0
2025-06-05,19.38,19.31,19.42,19.05,55110.0,55110.0
2025-06-06,19.3,19.33,19.58,19.07,62948.0,62948.0
2025-06-09,19.33,19.56,19.68,19.2,69064.0,69064.0
2025-06-10,19.51,19.03,19.56,18.75,85416.0,85416.0
2025-06-11,19.3,20.71,21.6,19.11,239898.0,239898.0
2025-06-12,20.37,20.88,21.03,20.17,164981.0,164981.0
2025-06-13,20.54,20.11,21.26,20.02,121889.0,121889.0
2025-06-16,20.2,20.75,20.93,20.13,106023.0,106023.0
2025-06-17,20.68,20.19,20.71,19.86,105934.0,105934.0
2025-06-18,20.0,19.62,20.0,19.46,77996.0,77996.0
2025-06-19,19.5,19.2,19.97,19.09,64251.0,64251.0
2025-06-20,19.35,19.43,19.72,19.16,64543.0,64543.0
2025-06-23,19.77,21.07,21.36,19.5,205065.0,205065.0
2025-06-24,21.27,21.39,21.5,20.88,160234.0,160234.0
2025-06-25,21.27,21.64,21.77,20.8,137861.0,137861.0
2025-06-26,21.5,21.32,21.8,21.21,117788.0,117788.0
2025-06-27,22.17,20.68,22.7,20.66,237862.0,237862.0
2025-06-30,20.26,20.89,20.96,20.26,125892.0,125892.0
2025-07-01,20.72,20.8,21.48,20.56,88407.0,88407.0
2025-07-02,20.65,20.77,20.97,20.46,74799.0,74799.0
2025-07-03,20.7,20.56,20.72,20.37,62580.0,62580.0
2025-07-04,20.51,20.09,20.58,20.07,64139.0,64139.0
2025-07-07,20.09,20.3,20.46,20.09,40380.0,40380.0
2025-07-08,20.26,20.65,20.73,20.21,64571.0,64571.0
2025-07-09,20.6,20.75,21.2,20.43,101622.0,101622.0
2025-07-10,20.61,20.6,20.77,20.51,49382.0,49382.0
2025-07-11,20.55,20.53,20.89,20.45,53466.0,53466.0
2025-07-14,20.51,20.53,20.68,20.38,37717.0,37717.0
2025-07-15,20.43,20.29,20.59,19.86,64882.0,64882.0
2025-07-16,20.25,20.29,20.53,20.17,37765.0,37765.0
2025-07-17,20.47,20.54,20.69,20.27,47713.0,47713.0
2025-07-18,20.33,20.37,20.69,20.31,39823.0,39823.0
2025-07-21,20.31,20.57,20.63,20.28,46602.0,46602.0
2025-07-22,20.6,20.31,20.6,20.21,47511.0,47511.0
2025-07-23,20.22,20.1,20.39,19.98,40912.0,40912.0
2025-07-24,20.2,20.2,20.38,20.12,35272.0,35272.0
2025-07-25,20.29,20.25,20.33,20.1,30666.0,30666.0
2025-07-28,20.24,20.3,20.46,20.24,32418.0,32418.0
2025-07-29,20.3,20.07,20.3,19.92,35419.0,35419.0
2025-07-30,20.14,19.81,20.14,19.53,52746.0,52746.0
2025-07-31,19.75,19.6,19.98,19.58,34173.0,34173.0
2025-08-01,19.6,19.74,19.85,19.52,30661.0,30661.0
2025-08-04,19.56,19.86,19.87,19.56,20945.0,20945.0
2025-08-05,19.85,20.16,20.25,19.81,41038.0,41038.0
2025-08-06,20.09,20.64,20.96,19.98,124116.0,124116.0
2025-08-07,20.64,20.77,20.94,20.45,97954.0,97954.0
2025-08-08,20.69,20.44,20.8,20.33,58998.0,58998.0
2025-08-11,20.41,20.9,21.05,20.41,76931.0,76931.0
2025-08-12,20.89,20.68,21.08,20.62,51924.0,51924.0
2025-08-13,20.63,20.69,20.8,20.5,46690.0,46690.0
2025-08-14,20.69,20.91,21.28,20.46,154269.0,154269.0
2025-08-15,20.85,21.45,21.55,20.78,157005.0,157005.0
2025-08-18,21.41,21.36,21.59,21.26,106005.0,106005.0
2025-08-19,21.44,21.28,21.44,20.94,90968.0,
2025-08-20,21.19,21.48,21.94,21.0,109799.0,
2025-08-21,21.27,21.19,21.66,21.16,77449.0,
2025-08-22,21.21,21.21,21.32,21.11,42318.0,
2025-08-25,21.23,21.09,21.34,21.06,47593.0,
2025-08-26,21.25,21.5,21.77,21.07,59210.0,
2025-08-27,21.53,21.53,21.53,21.53,5.877471754111438e-39,
2025-08-28,21.6,21.52,21.9,20.75,119839.0,
2025-08-29,21.42,21.15,21.78,21.15,68262.0,
2025-09-01,21.01,21.06,21.28,20.95,49740.0,
2025-09-02,21.0,20.72,21.12,20.26,61766.0,
2025-09-03,20.83,20.84,21.64,20.63,72772.0,
2025-09-04,20.86,21.02,21.3,20.45,68478.0,
2025-09-05,21.0,21.61,21.67,20.9,78097.0,
2025-09-08,21.6,21.62,21.71,21.38,58473.0,
2025-09-09,21.48,21.59,21.59,21.47,1383.0,
2025-09-10,22.22,21.88,22.33,21.6,89319.0,
2025-09-11,21.85,22.44,23.0,21.4,123511.0,
2025-09-12,22.24,21.87,22.42,21.78,85752.0,
2025-09-15,21.87,21.97,22.11,21.61,59946.0,
2025-09-16,22.58,22.12,22.6,21.92,68624.0,
2025-09-17,22.12,22.12,22.12,22.12,5.877471754111438e-39,
2025-09-18,22.45,21.91,22.91,21.62,106324.0,
2025-09-19,21.82,21.22,21.92,21.08,64758.0,
2025-09-22,21.22,21.31,21.43,21.0,38183.0,
2025-09-23,21.27,21.42,21.45,20.86,57213.0,
2025-09-24,21.29,21.3,21.6,21.2,53793.0,
2025-09-25,21.22,20.69,21.3,20.65,59420.0,
2025-09-26,20.51,20.38,20.78,20.01,47504.0,
2025-09-29,20.37,20.09,20.4,19.95,53541.0,
2025-09-30,20.15,20.14,20.19,20.04,32180.0,
2025-10-09,20.18,20.31,20.42,20.11,33806.0,
2025-10-10,20.25,20.34,20.65,20.24,36749.0,
2025-10-13,19.26,19.81,19.93,19.24,34697.0,
2025-10-14,19.81,19.42,19.99,19.3,34151.0,
2025-10-15,19.55,19.74,19.76,19.3,23488.0,
2025-10-16,19.8,19.76,19.88,19.54,24147.0,
2025-10-17,19.69,19.09,19.72,19.06,28357.0,
2025-10-20,19.29,19.39,19.44,19.2,15199.0,
2025-10-21,19.39,19.94,20.08,19.28,35966.0,
2025-10-22,19.75,19.66,19.89,19.61,24532.0,
2025-10-23,19.87,20.12,20.23,19.53,38854.0,
2025-10-24,20.25,20.0,20.28,19.95,27395.0,
2025-10-27,19.99,19.97,20.1,19.78,24525.0,
2025-10-28,19.86,19.6,19.97,19.54,34996.0,
2025-10-29,19.64,19.64,19.7,19.33,24104.0,
2025-10-30,19.71,19.67,20.06,19.66,38188.0,
2025-10-31,19.78,19.88,19.96,19.6,29024.0,
2025-11-03,20.01,20.25,20.33,19.87,41640.0,
2025-11-04,20.12,19.95,20.18,19.83,23611.0,
2025-11-05,19.82,19.95,20.05,19.75,18945.0,
2025-11-06,19.95,19.88,19.96,19.81,18180.0,
