date,open,close,high,low,volume,volume.1
2025-01-02,4.48,4.36,4.55,4.31,440950.0,440950.0
2025-01-03,4.39,4.17,4.41,4.16,404381.0,404381.0
2025-01-06,4.16,4.16,4.22,4.07,336164.0,336164.0
2025-01-07,4.16,4.22,4.22,4.13,351740.0,351740.0
2025-01-08,4.2,4.21,4.25,4.05,472503.0,472503.0
2025-01-09,4.17,4.25,4.33,4.17,396009.0,396009.0
2025-01-10,4.27,4.08,4.31,4.08,318340.0,318340.0
2025-01-13,4.04,4.09,4.14,3.96,357636.0,357636.0
2025-01-14,4.11,4.33,4.35,4.1,550970.0,550970.0
2025-01-15,4.36,4.3,4.37,4.25,361954.0,361954.0
2025-01-16,4.33,4.33,4.44,4.3,360367.0,360367.0
2025-01-17,4.31,4.31,4.36,4.28,270604.0,270604.0
2025-01-20,4.37,4.32,4.39,4.31,254951.0,254951.0
2025-01-21,4.34,4.25,4.37,4.2,347587.0,347587.0
2025-01-22,4.23,4.18,4.24,4.14,311447.0,311447.0
2025-01-23,4.02,3.96,4.16,3.96,880774.0,880774.0
2025-01-24,3.95,4.14,4.15,3.91,700866.0,700866.0
2025-01-27,4.19,4.06,4.21,4.06,380465.0,380465.0
2025-02-05,4.2,4.5,4.69,4.16,1394400.0,1394400.0
2025-02-06,4.47,4.63,4.66,4.38,981698.0,981698.0
2025-02-07,4.61,4.95,5.05,4.58,1504281.0,1504281.0
2025-02-10,5.22,5.94,5.94,5.15,2544206.0,2544206.0
2025-02-11,6.29,5.75,6.3,5.57,3379683.0,3379683.0
2025-02-12,5.79,5.88,6.2,5.71,2735547.0,2735547.0
2025-02-13,5.95,6.0,6.19,5.75,2320545.0,2320545.0
2025-02-14,6.14,6.76,7.18,6.13,3683732.0,3683732.0
2025-02-17,7.11,6.75,7.44,6.67,3759426.0,3759426.0
2025-02-18,6.6,6.11,6.69,6.05,2725843.0,2725843.0
2025-02-19,6.11,6.14,6.25,5.95,1917695.0,1917695.0
2025-02-20,6.12,6.19,6.4,6.08,1801892.0,1801892.0
2025-02-21,6.21,6.27,6.32,6.03,1740503.0,1740503.0
2025-02-24,6.32,6.57,6.68,6.15,2173493.0,2173493.0
2025-02-25,6.33,6.36,6.57,6.2,1504713.0,1504713.0
2025-02-26,6.4,6.26,6.41,6.17,1151342.0,1151342.0
2025-02-27,6.27,6.09,6.3,5.98,1076623.0,1076623.0
2025-02-28,6.03,5.73,6.12,5.68,892541.0,892541.0
2025-03-03,5.71,5.84,6.09,5.59,944855.0,944855.0
2025-03-04,5.78,6.88,7.01,5.71,3615634.0,3615634.0
2025-03-05,6.56,6.86,6.9,6.51,2619253.0,2619253.0
2025-03-06,6.86,6.87,7.1,6.77,2519794.0,2519794.0
2025-03-07,6.96,6.69,7.04,6.61,1626157.0,1626157.0
2025-03-10,7.26,8.03,8.03,6.6,3943948.0,3943948.0
2025-03-11,7.94,7.65,8.15,7.43,3766883.0,3766883.0
2025-03-12,7.87,7.71,7.92,7.53,2615213.0,2615213.0
2025-03-13,7.56,7.81,8.05,7.27,2705598.0,2705598.0
2025-03-14,7.6,7.42,7.66,7.19,2002531.0,2002531.0
2025-03-17,7.3,7.16,7.34,7.08,1580802.0,1580802.0
2025-03-18,7.21,7.13,7.28,7.07,1073000.0,1073000.0
2025-03-19,7.06,7.06,7.29,7.01,1104242.0,1104242.0
2025-03-20,7.02,7.08,7.25,6.95,1087918.0,1087918.0
2025-03-21,7.0,6.68,7.0,6.67,1147052.0,1147052.0
2025-03-24,6.8,6.57,6.86,6.4,943210.0,943210.0
2025-03-25,6.52,6.66,6.78,6.4,985566.0,985566.0
2025-03-26,6.57,6.44,6.67,6.42,701404.0,701404.0
2025-03-27,6.38,6.28,6.43,6.24,702781.0,702781.0
2025-03-28,6.25,6.2,6.31,6.19,425053.0,425053.0
2025-03-31,6.13,6.14,6.18,5.9,670407.0,670407.0
2025-04-01,6.2,6.18,6.39,6.17,753434.0,753434.0
2025-04-02,6.12,6.19,6.29,6.11,563523.0,563523.0
2025-04-03,6.12,6.2,6.34,6.08,567649.0,567649.0
2025-04-07,5.71,4.96,5.94,4.96,1169314.0,1169314.0
2025-04-08,5.05,5.26,5.41,5.05,1068818.0,1068818.0
2025-04-09,5.18,5.46,5.52,4.82,930105.0,930105.0
2025-04-10,5.6,5.55,5.77,5.54,800496.0,800496.0
2025-04-11,5.47,5.65,5.78,5.47,726688.0,726688.0
2025-04-14,5.73,5.66,5.8,5.65,582857.0,582857.0
2025-04-15,5.61,5.52,5.63,5.41,705908.0,705908.0
2025-04-16,5.48,5.39,5.49,5.26,505746.0,505746.0
2025-04-17,5.36,5.35,5.48,5.32,386556.0,386556.0
2025-04-18,5.34,5.28,5.38,5.23,351388.0,351388.0
2025-04-21,5.28,5.54,5.54,5.21,543741.0,543741.0
2025-04-22,5.52,5.47,5.58,5.42,436140.0,436140.0
2025-04-23,5.52,5.55,5.64,5.51,502940.0,502940.0
2025-04-24,5.53,5.32,5.56,5.3,458830.0,458830.0
2025-04-25,5.64,5.39,5.88,5.39,983250.0,983250.0
2025-04-28,5.2,5.23,5.39,5.2,611164.0,611164.0
2025-04-29,5.22,5.6,5.75,5.17,1125492.0,1125492.0
2025-04-30,5.66,5.7,5.78,5.56,648459.0,648459.0
2025-05-06,5.82,5.88,5.94,5.79,609884.0,609884.0
2025-05-07,6.01,5.81,6.05,5.74,554277.0,554277.0
2025-05-08,5.82,5.83,5.89,5.78,462763.0,462763.0
2025-05-09,5.81,5.66,5.83,5.65,396193.0,396193.0
2025-05-12,5.74,5.68,5.76,5.65,377572.0,377572.0
2025-05-13,5.76,5.74,5.82,5.65,705107.0,705107.0
2025-05-14,5.7,5.77,5.85,5.67,594284.0,594284.0
2025-05-15,5.7,5.38,5.71,5.34,904224.0,904224.0
2025-05-16,5.33,5.37,5.42,5.29,404961.0,404961.0
2025-05-19,5.4,5.38,5.4,5.24,409360.0,409360.0
2025-05-20,5.36,5.41,5.43,5.32,291814.0,291814.0
2025-05-21,5.4,5.34,5.41,5.31,272961.0,272961.0
2025-05-22,5.37,5.25,5.42,5.25,472295.0,472295.0
2025-05-23,5.25,5.55,5.9,5.24,1483637.0,1483637.0
2025-05-26,5.39,5.57,5.59,5.37,927434.0,927434.0
2025-05-27,5.54,5.5,5.57,5.45,485083.0,485083.0
2025-05-28,5.48,5.37,5.51,5.33,495434.0,495434.0
2025-05-29,5.38,5.54,5.54,5.35,570467.0,570467.0
2025-05-30,5.48,5.39,5.52,5.32,515084.0,515084.0
2025-06-03,5.34,5.4,5.47,5.32,358217.0,358217.0
2025-06-04,5.38,5.4,5.43,5.37,329229.0,329229.0
2025-06-05,5.41,5.5,5.51,5.34,522798.0,522798.0
2025-06-06,5.45,5.42,5.49,5.39,344359.0,344359.0
2025-06-09,5.41,5.58,5.67,5.39,689974.0,689974.0
2025-06-10,5.61,5.47,5.65,5.38,507153.0,507153.0
2025-06-11,5.47,5.46,5.56,5.45,358016.0,358016.0
2025-06-12,5.44,5.52,5.65,5.39,620658.0,620658.0
2025-06-13,5.49,5.32,5.5,5.31,580634.0,580634.0
2025-06-16,5.31,5.37,5.42,5.26,386928.0,386928.0
2025-06-17,5.45,5.43,5.62,5.41,610983.0,610983.0
2025-06-18,5.38,5.31,5.43,5.3,444201.0,444201.0
2025-06-19,5.31,5.16,5.34,5.15,386027.0,386027.0
2025-06-20,5.15,5.06,5.18,5.06,273389.0,273389.0
2025-06-23,5.01,5.41,5.5,5.0,964076.0,964076.0
2025-06-24,5.39,5.39,5.46,5.28,697379.0,697379.0
2025-06-25,5.36,5.52,5.54,5.35,683529.0,683529.0
2025-06-26,5.52,5.59,5.72,5.52,894261.0,894261.0
2025-06-27,5.56,5.69,5.97,5.52,1160170.0,1160170.0
2025-06-30,5.69,5.65,5.71,5.59,592061.0,592061.0
2025-07-01,5.84,5.73,5.9,5.62,749798.0,749798.0
2025-07-02,5.63,5.57,5.67,5.51,537160.0,537160.0
2025-07-03,5.54,5.57,5.6,5.53,311028.0,311028.0
2025-07-04,5.57,5.52,5.63,5.5,450398.0,450398.0
2025-07-07,5.5,5.47,5.56,5.46,289780.0,289780.0
2025-07-08,5.48,5.55,5.55,5.42,354376.0,354376.0
2025-07-09,5.53,5.5,5.57,5.48,328847.0,328847.0
2025-07-10,5.42,5.46,5.51,5.36,450573.0,450573.0
2025-07-11,5.47,5.59,5.63,5.41,570889.0,570889.0
2025-07-14,5.62,5.52,5.62,5.47,380413.0,380413.0
2025-07-15,5.51,5.6,5.62,5.35,719470.0,719470.0
2025-07-16,5.57,5.59,5.66,5.54,550981.0,550981.0
2025-07-17,5.55,5.67,5.69,5.55,477526.0,477526.0
2025-07-18,5.68,5.66,5.77,5.63,421767.0,421767.0
2025-07-21,5.65,5.7,5.83,5.61,535698.0,535698.0
2025-07-22,5.66,5.61,5.71,5.57,435520.0,435520.0
2025-07-23,5.6,5.55,5.67,5.53,391430.0,391430.0
2025-07-24,5.53,5.69,5.69,5.53,511196.0,511196.0
2025-07-25,5.71,5.84,5.89,5.66,912757.0,912757.0
2025-07-28,5.84,5.82,5.87,5.69,610644.0,610644.0
2025-07-29,5.78,5.84,5.86,5.69,504987.0,504987.0
2025-07-30,5.82,5.79,5.9,5.71,690634.0,690634.0
2025-07-31,5.74,5.79,5.97,5.74,824358.0,824358.0
2025-08-01,5.86,5.95,5.96,5.77,1026527.0,1026527.0
2025-08-04,5.88,5.94,5.95,5.78,761703.0,761703.0
2025-08-05,5.9,5.96,6.03,5.88,606473.0,606473.0
2025-08-06,5.83,5.8,5.9,5.75,938222.0,938222.0
2025-08-07,5.82,5.84,6.02,5.81,1047150.0,1047150.0
2025-08-08,5.85,5.45,5.9,5.42,1354417.0,1354417.0
2025-08-11,5.42,5.5,5.52,5.41,600447.0,600447.0
2025-08-12,5.5,5.44,5.5,5.4,516348.0,516348.0
2025-08-13,5.43,5.43,5.45,5.37,510545.0,510545.0
2025-08-14,5.42,5.29,5.43,5.25,584964.0,584964.0
2025-08-15,5.29,5.39,5.41,5.27,550574.0,550574.0
2025-08-18,5.4,5.49,5.58,5.39,737634.0,737634.0
2025-08-19,5.51,5.5,5.61,5.47,651322.0,
2025-08-20,5.48,5.52,5.52,5.4,591348.0,
2025-08-21,5.53,5.5,5.66,5.49,636072.0,
2025-08-22,5.52,5.59,5.63,5.52,528557.0,
2025-08-25,5.7,5.68,5.81,5.67,696824.0,
2025-08-26,5.71,5.8,5.81,5.66,491345.0,
2025-08-27,5.75,5.75,5.75,5.75,5.877471754111438e-39,
2025-08-28,5.45,5.51,5.59,5.25,891534.0,
2025-08-29,5.53,5.39,5.55,5.37,533711.0,
2025-09-01,5.4,5.37,5.47,5.32,540863.0,
2025-09-02,5.35,5.15,5.36,5.12,629453.0,
2025-09-03,5.17,5.05,5.19,5.03,465489.0,
2025-09-04,5.06,5.07,5.12,4.99,577234.0,
2025-09-05,5.05,5.08,5.09,5.0,332859.0,
2025-09-08,5.11,5.12,5.15,5.06,373737.0,
2025-09-09,5.11,5.11,5.11,5.11,505.0,
2025-09-10,5.05,5.06,5.09,5.04,223632.0,
2025-09-11,5.05,5.1,5.1,4.98,441805.0,
2025-09-12,5.08,5.12,5.18,5.07,375997.0,
2025-09-15,5.1,5.07,5.12,5.04,294824.0,
2025-09-16,5.06,5.18,5.18,5.04,389161.0,
2025-09-17,5.18,5.18,5.18,5.18,5.877471754111438e-39,
2025-09-18,5.12,5.03,5.16,4.99,477766.0,
2025-09-19,5.02,4.98,5.05,4.96,353235.0,
2025-09-22,4.98,4.91,4.99,4.88,296436.0,
2025-09-23,4.91,4.81,4.93,4.7,408252.0,
2025-09-24,4.74,4.98,5.02,4.72,608035.0,
2025-09-25,4.93,4.93,5.01,4.91,382965.0,
2025-09-26,4.9,4.77,4.92,4.77,301770.0,
2025-09-29,4.77,4.79,4.81,4.68,236443.0,
2025-09-30,4.82,4.81,4.89,4.81,237451.0,
2025-10-09,4.8,4.85,4.9,4.76,337603.0,
2025-10-10,4.83,4.72,4.85,4.71,399694.0,
2025-10-13,4.6,4.68,4.71,4.51,282760.0,
2025-10-14,4.69,4.61,4.73,4.61,286782.0,
2025-10-15,4.6,4.66,4.68,4.57,204885.0,
2025-10-16,4.65,4.56,4.66,4.53,283977.0,
2025-10-17,4.57,4.5,4.6,4.49,230819.0,
2025-10-20,4.53,4.53,4.57,4.5,166548.0,
2025-10-21,4.51,4.58,4.59,4.49,268873.0,
2025-10-22,4.55,4.57,4.61,4.52,205873.0,
2025-10-23,4.59,4.72,4.74,4.53,418973.0,
2025-10-24,4.74,4.69,4.78,4.67,264358.0,
2025-10-27,4.7,4.67,4.73,4.64,196734.0,
2025-10-28,4.66,4.69,4.74,4.64,224576.0,
2025-10-29,4.67,4.64,4.68,4.59,260181.0,
2025-10-30,4.65,4.6,4.69,4.59,270125.0,
2025-10-31,4.6,4.76,4.78,4.59,507338.0,
2025-11-03,4.79,4.84,4.84,4.75,384591.0,
2025-11-04,4.82,4.92,4.97,4.78,576610.0,
2025-11-05,4.89,4.92,4.95,4.8,424744.0,
2025-11-06,4.9,4.84,4.93,4.81,333349.0,
2025-11-07,4.9,5.18,5.23,4.78,1327924.0,
2025-11-17,5.2,5.18,5.44,5.16,1267590.0,
2025-11-18,5.13,5.52,5.63,5.12,1534930.0,
2025-11-19,5.38,5.44,5.46,5.27,1019676.0,
2025-11-20,5.45,5.22,5.47,5.2,660526.0,
2025-11-21,5.15,5.11,5.3,5.09,630277.0,
2025-11-24,5.15,5.26,5.31,5.08,658376.0,
2025-11-25,5.31,5.43,5.59,5.27,978885.0,
2025-11-26,5.41,5.31,5.54,5.29,713381.0,
2025-11-27,5.3,5.17,5.31,5.17,460055.0,
2025-11-28,5.22,5.22,5.3,5.1,398728.0,
2025-12-01,5.21,5.2,5.22,5.13,435132.0,
2025-12-02,5.18,5.17,5.22,5.11,373747.0,
2025-12-03,5.18,4.96,5.18,4.95,582676.0,
2025-12-04,4.96,4.87,4.97,4.85,334620.0,
2025-12-05,4.86,4.98,4.99,4.81,288647.0,
2025-12-08,5.0,5.11,5.17,4.99,406849.0,
2025-12-09,5.1,5.04,5.15,5.02,245235.0,
2025-12-10,5.03,4.98,5.03,4.92,239850.0,
2025-12-11,5.0,4.83,5.0,4.82,274092.0,
2025-12-12,4.86,4.81,4.87,4.79,235195.0,
2025-12-15,4.8,4.74,4.83,4.73,206720.0,
2025-12-16,4.75,4.68,4.76,4.67,230604.0,
2025-12-17,4.68,4.79,4.93,4.68,482151.0,
2025-12-18,4.75,5.05,5.17,4.75,914350.0,
2025-12-19,5.06,5.09,5.23,4.95,757700.0,
2025-12-22,5.09,4.99,5.1,4.98,419362.0,
2025-12-23,4.98,4.86,5.0,4.84,304662.0,
2025-12-24,4.85,4.9,4.92,4.84,208833.0,
2025-12-25,4.89,4.91,4.93,4.8,310056.0,
2025-12-26,4.91,4.86,4.93,4.83,262537.0,
2025-12-29,4.84,4.82,4.87,4.8,224826.0,
2025-12-30,4.81,4.8,4.89,4.8,223711.0,
2025-12-31,4.84,4.84,4.9,4.8,284284.0,
2026-01-05,4.84,5.24,5.43,4.83,1076429.0,
2026-01-06,5.23,5.26,5.35,5.2,774901.0,
2026-01-07,5.29,5.17,5.3,5.1,336627.0,
2026-01-08,5.14,5.27,5.46,5.1,736425.0,
2026-01-09,5.43,5.85,5.99,5.43,1170686.0,
2026-01-12,6.11,6.03,6.2,5.93,656932.0,
2026-01-13,6.31,6.38,6.5,6.11,1189484.0,
2026-01-14,6.31,6.42,6.99,6.3,2558046.0,
2026-01-15,6.33,6.12,6.39,6.07,1318107.0,
2026-01-16,6.06,5.83,6.09,5.81,562140.0,
2026-01-19,5.76,5.73,5.82,5.65,882771.0,
2026-01-20,5.76,5.69,5.8,5.65,730424.0,
2026-01-21,5.62,5.64,5.73,5.56,592139.0,
2026-01-22,5.6,5.64,5.67,5.55,518688.0,
2026-01-23,5.65,5.78,5.9,5.63,885397.0,
